Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 10 5 15 -999 -999 -999 -12.34 -999 -999 74.4 5.3 49.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 16 -999 -999 -999 -11.94 -999 -999 73.8 5.24 48 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 17 -999 -999 -999 -11.42 -999 -999 70.3 5.78 49.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.89 -5.39 -4.71 -5.3 -2.83 -6.36 -7.22 -9.79 -999 -999 -999 -999 -999 750.3 1.1 -999 149 14.47
2016 10 5 18 -999 -999 -999 -11.11 -999 -999 63.8 5.35 50 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 19 -999 -999 -999 -11.45 -999 -999 64.7 6.27 48 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 20 -999 -999 -999 -11.85 -999 -999 62.8 6.89 55.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 21 -999 -999 -999 -12 -999 -999 62.6 7.51 56.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 22 -999 -999 -999 -11.8 -999 -999 60.9 7.7 61.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 23 -999 -999 -999 -11.56 -999 -999 56.7 7.39 53.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.92 -5.4 -4.73 -5.32 -2.85 -6.35 -7.23 -9.79 -999 -999 -999 -999 -999 756.5 1 -999 136 13.5
2016 10 6 0 -999 -999 -999 -11.67 -999 -999 56.2 7.5 61 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 2 -999 -999 -999 -10.36 -999 -999 54 9 50.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 3 -999 -999 -999 -9.84 -999 -999 52 9.13 45.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 4 -999 -999 -999 -9.96 -999 -999 55.5 9.47 37.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 5 -999 -999 -999 -10.58 -999 -999 55.7 9.21 34.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.93 -5.42 -4.75 -5.34 -2.85 -6.36 -7.22 -9.79 -999 -999 -999 -999 -999 759.6 1 -999 137 12.86
2016 10 6 9 -999 -999 -999 -9.22 -999 -999 62.4 8.2 38.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 10 -999 -999 -999 -9.59 -999 -999 65.5 7.44 31.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 11 -999 -999 -999 -9.78 -999 -999 70.1 7.69 45.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.95 -5.45 -4.78 -5.36 -2.86 -6.36 -7.22 -9.77 -999 -999 -999 -999 -999 763.8 1 -999 130 12.73
2016 10 6 12 -999 -999 -999 -9.3 -999 -999 66.9 6.57 47.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 14 -999 -999 -999 -8.74 -999 -999 62.6 5.68 46.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 16 -999 -999 -999 -4.49 -999 -999 51.3 3.65 89.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 17 -999 -999 -999 -5.97 -999 -999 56.1 5.01 120.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.99 -5.47 -4.8 -5.37 -2.87 -6.36 -7.22 -9.79 -999 -999 -999 -999 -999 763.1 .9 -999 151 14.57
2016 10 6 18 -999 -999 -999 -5.12 -999 -999 59.6 3.24 144.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 19 -999 -999 -999 -6.95 -999 -999 67.1 4.52 121.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 20 -999 -999 -999 -7.87 -999 -999 74.3 6.42 115.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 22 -999 -999 -999 -7.82 -999 -999 98.8 7.16 109.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 6 23 -999 -999 -999 -6.97 -999 -999 99.7 6.38 113.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5 -5.51 -4.82 -5.4 -2.87 -6.37 -7.21 -9.77 -999 -999 -999 -999 -999 756.1 1 -999 142 13.5
2016 10 7 0 -999 -999 -999 -7.02 -999 -999 99.2 5.5 116.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 1 -999 -999 -999 -7 -999 -999 98.8 4.4 118.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 2 -999 -999 -999 -8.08 -999 -999 97.6 3.33 110.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 3 -999 -999 -999 -9.38 -999 -999 96.8 3.08 102.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 4 -999 -999 -999 -7.79 -999 -999 97.8 1.92 99.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 5 -999 -999 -999 -9.18 -999 -999 96.1 2.22 71.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.05 -5.54 -4.85 -5.41 -2.88 -6.37 -7.22 -9.77 -999 -999 -999 -999 -999 757.6 1.1 -999 130 12.85
2016 10 7 7 -999 -999 -999 -11.6 -999 -999 93.7 3.55 66.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 8 -999 -999 -999 -11.85 -999 -999 93.8 3.67 66.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 9 -999 -999 -999 -10.56 -999 -999 93.8 3.24 71.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 10 -999 -999 -999 -9.69 -999 -999 92.3 2.72 68.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 11 -999 -999 -999 -9.62 -999 -999 91 2.37 72.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.07 -5.56 -4.87 -5.43 -2.89 -6.37 -7.21 -9.77 -999 -999 -999 -999 -999 766.2 .8 -999 127 12.72
2016 10 7 12 -999 -999 -999 -8.76 -999 -999 89.7 2.61 83.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 13 -999 -999 -999 -8.85 -999 -999 85.7 2.46 102.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 14 -999 -999 -999 -9.74 -999 -999 80.5 3.38 113.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 16 -999 -999 -999 -9.07 -999 -999 85.9 5.73 105.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 17 -999 -999 -999 -8.34 -999 -999 87.4 5.99 115.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.1 -5.59 -4.89 -5.44 -2.9 -6.37 -7.21 -9.76 -999 -999 -999 -999 -999 761.8 .9 -999 143 14.06
2016 10 7 18 -999 -999 -999 -8 -999 -999 88.7 6.08 118.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 19 -999 -999 -999 -8.54 -999 -999 91 5.51 126.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 21 -999 -999 -999 -7.88 -999 -999 97.7 4.72 129.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 22 -999 -999 -999 -7.76 -999 -999 97.7 3.91 128.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 7 23 -999 -999 -999 -7.5 -999 -999 98 3.62 136.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.13 -5.63 -4.92 -5.46 -2.92 -6.38 -7.21 -9.75 -999 -999 -999 -999 -999 767.4 1.5 -999 133 13.11
2016 10 8 0 -999 -999 -999 -7.52 -999 -999 97.9 3.21 128.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 1 -999 -999 -999 -7.73 -999 -999 97.7 3.5 114 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 2 -999 -999 -999 -7.77 -999 -999 97.7 3.49 115.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 3 -999 -999 -999 -7.58 -999 -999 97.9 3.53 116.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 4 -999 -999 -999 -7.6 -999 -999 97.9 3.59 110 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 5 -999 -999 -999 -8.58 -999 -999 96.8 3.47 119.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.16 -5.65 -4.95 -5.48 -2.92 -6.38 -7.21 -9.75 -999 -999 -999 -999 -999 760.3 1.1 -999 128 12.75
2016 10 8 6 -999 -999 -999 -9.11 -999 -999 96.4 3.15 115.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 8 -999 -999 -999 -12.08 -999 -999 93 2.83 99.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 12 -999 -999 -999 -12.19 -999 -999 92.8 2.74 50.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 13 -999 -999 -999 -11.83 -999 -999 93.1 3.13 48.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 17 -999 -999 -999 -12.46 -999 -999 89.9 2.88 50.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.22 -5.7 -4.99 -5.52 -2.93 -6.38 -7.21 -9.74 -999 -999 -999 -999 -999 760.1 1.1 -999 146 14.4
2016 10 8 18 -999 -999 -999 -12.07 -999 -999 86.2 3.74 63.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 19 -999 -999 -999 -11.45 -999 -999 80.7 5.41 61.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 20 -999 -999 -999 -11.74 -999 -999 79.3 5.86 70.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 8 23 -999 -999 -999 -11.2 -999 -999 73.5 5.78 72.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.23 -5.73 -5.02 -5.52 -2.93 -6.38 -7.21 -9.74 -999 -999 -999 -999 -999 765.4 1.1 -999 133 13.53
2016 10 9 0 -999 -999 -999 -10.34 -999 -999 70.3 5.67 76.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 3 -999 -999 -999 -4.54 -999 -999 45 2.87 112.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 4 -999 -999 -999 -5.86 -999 -999 54.1 3.1 120.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 5 -999 -999 -999 -8.06 -999 -999 60.5 4.53 110.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.26 -5.75 -5.04 -5.55 -2.94 -6.39 -7.2 -9.73 -999 -999 -999 -999 -999 757.5 1.5 -999 129 12.89
2016 10 9 6 -999 -999 -999 -7.94 -999 -999 78.5 5.76 104.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 7 -999 -999 -999 -6.93 -999 -999 79.1 6.69 103 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 8 -999 -999 -999 -7.43 -999 -999 82 7.38 106.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 9 -999 -999 -999 -8.3 -999 -999 78.6 8.53 105.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 10 -999 -999 -999 -8.71 -999 -999 85.7 9.85 102.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 11 -999 -999 -999 -9.15 -999 -999 88.9 10.62 103.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.29 -5.78 -5.07 -5.56 -2.95 -6.39 -7.21 -9.73 -999 -999 -999 -999 -999 760.2 .9 -999 129 12.71
2016 10 9 12 -999 -999 -999 -8.62 -999 -999 96.3 11.41 105 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 13 -999 -999 -999 -8.31 -999 -999 96.8 10.21 107.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 14 -999 -999 -999 -7.98 -999 -999 97.1 9.5 106.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 15 -999 -999 -999 -8.01 -999 -999 97.1 8.53 103.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 16 -999 -999 -999 -8.22 -999 -999 96.7 8.28 102.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 17 -999 -999 -999 -7.83 -999 -999 92.3 6.83 101.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.32 -5.81 -5.09 -5.58 -2.96 -6.4 -7.2 -9.72 -999 -999 -999 -999 -999 764 .9 -999 153 14.54
2016 10 9 18 -999 -999 -999 -7.4 -999 -999 87 6.59 98.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 19 -999 -999 -999 -6.83 -999 -999 84.8 6.8 101.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 20 -999 -999 -999 -6.54 -999 -999 84.6 6.45 97.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 21 -999 -999 -999 -7.1 -999 -999 86.5 7.11 97.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 22 -999 -999 -999 -7.81 -999 -999 92.7 9.63 104.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 9 23 -999 -999 -999 -7.9 -999 -999 93.7 8.95 98.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.34 -5.83 -5.11 -5.6 -2.97 -6.4 -7.2 -9.71 -999 -999 -999 -999 -999 762.6 1.2 -999 133 13.43
2016 10 10 0 -999 -999 -999 -7.99 -999 -999 94.3 10.77 110 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 1 -999 -999 -999 -8.69 -999 -999 95.6 9.64 111.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 3 -999 -999 -999 -9.16 -999 -999 96.1 7.14 111.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 5 -999 -999 -999 -8.29 -999 -999 96.9 5.95 116.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.35 -5.85 -5.13 -5.61 -2.97 -6.4 -7.2 -9.7 -999 -999 -999 -999 -999 738.7 1.5 -999 126 12.82
2016 10 10 6 -999 -999 -999 -8.38 -999 -999 96.9 4.62 117.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 7 -999 -999 -999 -8.31 -999 -999 97 4.66 116 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 8 -999 -999 -999 -9.63 -999 -999 95.6 2.53 136.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 9 -999 -999 -999 -8.49 -999 -999 96.8 4.73 113.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 10 -999 -999 -999 -8.59 -999 -999 96.7 5.28 107.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 11 -999 -999 -999 -9.25 -999 -999 96 5.48 110.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.38 -5.88 -5.16 -5.63 -2.99 -6.41 -7.2 -9.7 -999 -999 -999 -999 -999 751.2 1.1 -999 130 12.68
2016 10 10 12 -999 -999 -999 -9.68 -999 -999 95.6 5.76 116.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 13 -999 -999 -999 -9.99 -999 -999 95.2 5.4 125.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 14 -999 -999 -999 -11.51 -999 -999 93.4 4.59 114.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 15 -999 -999 -999 -11.39 -999 -999 93.5 4.65 118.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
